job_title,years_experience,education_level,location,company_size,industry,performance_rating,certifications,salary
Finance Analyst,1,Bachelor,San Francisco,Startup,Retail,1.7613178534996075,0,48324
Operations Manager,4,PhD,San Francisco,Medium,Manufacturing,3.1487553582639465,1,184747
Finance Analyst,7,Master,Chicago,Large,Manufacturing,2.682954906745202,0,109911
Business Analyst,0,Bachelor,Chicago,Startup,Technology,3.8157907064910526,2,66340
HR Manager,4,Master,Chicago,Startup,Healthcare,4.442419610843017,3,110141
Finance Analyst,4,Master,Seattle,Startup,Technology,2.2281955374273297,4,68070
Sales Representative,1,Bachelor,Denver,Startup,Healthcare,4.619084308979174,5,63030
Finance Analyst,3,Bachelor,Chicago,Medium,Technology,3.8278071930889843,3,76126
Software Engineer,1,High School,New York,Startup,Manufacturing,1.1486644513771411,2,30000
Software Engineer,7,PhD,Remote,Medium,Retail,4.164971590230527,5,200577
DevOps Engineer,5,Bachelor,Chicago,Startup,Finance,2.978508254095328,4,71623
Sales Representative,3,High School,New York,Startup,Technology,4.78184356724851,1,90324
Sales Representative,2,PhD,Seattle,Medium,Technology,2.2945259889635845,0,83905
Product Manager,1,Bachelor,New York,Small,Finance,3.3648546365454908,2,111417
Sales Representative,8,Master,Boston,Large,Technology,4.824584732524367,5,213069
Product Manager,3,PhD,Boston,Large,Retail,2.0846389321104057,0,116412
DevOps Engineer,3,Master,New York,Medium,Finance,2.8878141775988446,1,107305
DevOps Engineer,3,High School,Denver,Startup,Finance,4.009981938126744,4,60939
HR Manager,2,Bachelor,Seattle,Medium,Retail,3.7643947404543368,5,108178
Software Engineer,1,High School,San Francisco,Startup,Retail,4.354813066350066,2,107474
Finance Analyst,0,Bachelor,New York,Medium,Finance,3.0791867177139327,4,81270
Finance Analyst,0,Bachelor,Austin,Large,Retail,2.275684767529906,5,65379
UX Designer,7,Master,Los Angeles,Medium,Retail,3.1403384395192173,5,154671
UX Designer,1,High School,Remote,Large,Retail,2.399840126560269,2,59236
Marketing Manager,0,Master,Remote,Large,Finance,1.705722147756465,1,52414
Operations Manager,7,Master,Denver,Large,Technology,3.219878810497405,1,110495
HR Manager,0,Master,Chicago,Medium,Healthcare,1.1935222151463845,1,30000
Marketing Manager,4,High School,Los Angeles,Small,Finance,1.146301211974865,0,30000
Marketing Manager,2,Bachelor,San Francisco,Medium,Healthcare,1.258294157762514,3,40943
Data Scientist,0,Bachelor,Seattle,Medium,Retail,3.690444691375726,4,131162
Data Scientist,2,High School,Boston,Small,Retail,2.627947402164572,2,62240
Project Manager,0,Bachelor,Chicago,Small,Technology,2.9764607294150345,4,81600
Marketing Manager,9,High School,Boston,Large,Retail,2.3735954510366497,3,62727
Sales Representative,3,High School,San Francisco,Startup,Healthcare,2.014544898204578,0,38011
Operations Manager,0,Bachelor,Los Angeles,Startup,Finance,2.433220649630342,0,52469
HR Manager,1,PhD,Denver,Large,Finance,1.7735126781464379,3,54400
Marketing Manager,2,Master,Atlanta,Medium,Technology,3.715031632635826,5,105622
Business Analyst,1,High School,Boston,Startup,Healthcare,1.4069419781178478,2,30000
Finance Analyst,1,High School,Los Angeles,Medium,Retail,3.0676028616417166,3,64143
Operations Manager,3,PhD,New York,Small,Manufacturing,2.907307976384226,0,107509
Data Scientist,8,High School,Atlanta,Small,Technology,2.2076944709802544,5,54839
Project Manager,2,High School,Boston,Large,Technology,1.4091575577950355,0,39118
Finance Analyst,6,Bachelor,Seattle,Medium,Manufacturing,3.81343084189144,5,130584
Data Scientist,10,Bachelor,Remote,Large,Finance,3.2781614463994884,4,116994
Data Scientist,1,PhD,Atlanta,Startup,Finance,4.237905404762959,2,117681
Operations Manager,8,High School,New York,Startup,Finance,1.9420948224566823,2,51221
Data Scientist,7,Master,San Francisco,Startup,Manufacturing,4.166256462103675,0,223929
Business Analyst,2,Bachelor,Austin,Medium,Retail,2.1677828960092014,3,59693
DevOps Engineer,22,Master,New York,Large,Retail,1.450362924114668,0,123086
Project Manager,1,Master,San Francisco,Large,Healthcare,1.5396651544545321,4,76418
Software Engineer,1,PhD,San Francisco,Startup,Healthcare,1.8842339214971164,3,86756
DevOps Engineer,7,PhD,Los Angeles,Large,Finance,3.729715584456367,0,224970
Software Engineer,2,High School,Remote,Small,Manufacturing,1.9758469402862113,5,51749
UX Designer,2,PhD,Boston,Small,Technology,3.415483818486852,5,121965
UX Designer,0,Bachelor,Atlanta,Small,Retail,2.0260911188967397,2,38519
Data Scientist,7,High School,Chicago,Small,Manufacturing,2.4608938612970226,4,75704
HR Manager,7,High School,Atlanta,Large,Healthcare,4.558885038149402,0,89030
HR Manager,4,Master,Remote,Small,Retail,3.0014481575002137,0,77583
Software Engineer,15,Master,Atlanta,Small,Retail,3.4010072826462725,5,119794
Finance Analyst,1,Master,San Francisco,Small,Manufacturing,1.7571073176424066,5,60563
Operations Manager,1,High School,Atlanta,Small,Healthcare,1.5260242792637837,5,30000
Data Scientist,5,PhD,Austin,Small,Manufacturing,2.6527210321921917,5,115993
Operations Manager,7,PhD,Austin,Medium,Technology,4.4215419965316975,1,180395
DevOps Engineer,1,PhD,Atlanta,Medium,Retail,1.9636946437901606,3,72376
HR Manager,0,High School,Los Angeles,Small,Manufacturing,3.4867698207728983,1,54920
Sales Representative,8,High School,Denver,Small,Manufacturing,4.48838487050512,2,64252
Project Manager,18,High School,Los Angeles,Large,Technology,4.737641695625632,3,208659
DevOps Engineer,5,High School,Atlanta,Small,Manufacturing,4.975161068974752,4,107579
Project Manager,1,High School,Denver,Startup,Retail,4.051828640050504,3,61939
Business Analyst,28,PhD,Seattle,Medium,Finance,1.3000404711217506,5,88798
DevOps Engineer,11,High School,San Francisco,Small,Finance,4.485847973211173,0,144488
Software Engineer,3,PhD,Chicago,Medium,Healthcare,4.542547500814338,0,194372
Business Analyst,8,High School,San Francisco,Small,Technology,3.229131356806903,0,81807
Product Manager,8,PhD,Seattle,Startup,Healthcare,1.2697266435430232,3,55911
DevOps Engineer,13,Bachelor,San Francisco,Small,Finance,2.906661245063315,0,122872
Business Analyst,9,Bachelor,Chicago,Medium,Technology,1.8428001435124708,0,39699
Data Scientist,5,PhD,Boston,Medium,Manufacturing,2.768428270115598,5,184287
Project Manager,4,Bachelor,New York,Medium,Manufacturing,3.8965059106022073,1,144084
Marketing Manager,3,Bachelor,Denver,Large,Retail,3.670202586228555,0,86901
Marketing Manager,4,PhD,San Francisco,Medium,Finance,4.119967358413453,1,192468
Data Scientist,7,High School,Chicago,Small,Manufacturing,2.9060909625380353,2,62670
Product Manager,17,High School,Denver,Startup,Technology,3.0431683332889228,3,80363
Product Manager,3,PhD,Chicago,Startup,Manufacturing,4.742756951641338,1,154587
Software Engineer,4,Master,Austin,Small,Healthcare,3.5247347350593756,5,138025
HR Manager,2,Master,Boston,Large,Healthcare,3.9901625225243738,3,130101
Operations Manager,5,Bachelor,New York,Small,Healthcare,3.6580689461274782,3,123979
Project Manager,4,Master,New York,Medium,Healthcare,3.561941654279234,4,166185
Product Manager,0,Bachelor,Denver,Large,Healthcare,4.654168597739266,1,126958
Sales Representative,3,High School,Los Angeles,Small,Retail,2.4259431775167646,0,37803
Software Engineer,0,PhD,Remote,Large,Healthcare,2.7107613268884347,5,128304
UX Designer,0,High School,Remote,Startup,Retail,2.519001612351479,5,48260
Finance Analyst,7,PhD,Austin,Small,Retail,4.060787622901947,4,148766
UX Designer,1,Master,Denver,Small,Manufacturing,4.473678461417929,1,107393
Software Engineer,2,High School,Denver,Startup,Technology,2.430009600657832,5,48130
Project Manager,0,High School,New York,Large,Healthcare,1.5693882758492959,1,49962
Business Analyst,0,Bachelor,Remote,Startup,Technology,2.9764264798373876,2,53260
DevOps Engineer,7,PhD,Los Angeles,Large,Finance,4.937314186697665,0,307970
Operations Manager,3,Master,San Francisco,Small,Retail,1.8147270600694978,2,77128
Finance Analyst,10,High School,San Francisco,Large,Finance,2.808003752215062,3,96086
UX Designer,2,PhD,San Francisco,Large,Retail,2.085547213178005,0,111920
Finance Analyst,1,Master,Chicago,Medium,Healthcare,4.690715534540714,2,123385
Sales Representative,2,High School,Los Angeles,Medium,Finance,3.2036692302661383,2,51715
Sales Representative,6,PhD,Seattle,Medium,Manufacturing,3.3149778362654967,0,113673
Business Analyst,4,Bachelor,Seattle,Startup,Finance,1.0330449865204017,1,30000
Sales Representative,11,High School,Atlanta,Startup,Retail,3.611119021808771,3,53132
Software Engineer,4,PhD,Remote,Medium,Retail,2.2254096856321977,4,100996
Operations Manager,3,Master,Atlanta,Small,Technology,3.053665375276789,5,68545
Project Manager,7,Master,Los Angeles,Small,Finance,3.1242695314663904,4,112846
Business Analyst,14,Bachelor,Remote,Small,Manufacturing,3.368898107085411,4,98325
Software Engineer,2,High School,Seattle,Startup,Healthcare,4.294157562221768,3,100559
Marketing Manager,1,Bachelor,Denver,Large,Technology,2.195738554317332,0,56982
DevOps Engineer,4,PhD,Remote,Startup,Finance,2.0246455368152376,0,75831
DevOps Engineer,3,Master,Austin,Medium,Technology,4.183235391370484,0,143451
Sales Representative,22,Bachelor,Austin,Large,Finance,3.8748742826443805,4,156986
Marketing Manager,3,High School,Los Angeles,Small,Healthcare,1.9024597513691353,1,30322
Product Manager,0,PhD,Atlanta,Startup,Healthcare,1.0033454255022605,2,31847
Product Manager,18,High School,Seattle,Startup,Manufacturing,3.6637452710267286,4,119414
Project Manager,9,Bachelor,Seattle,Medium,Technology,1.628712107622949,3,56519
Sales Representative,0,Master,New York,Small,Manufacturing,4.827985127237579,0,113283
UX Designer,11,Master,New York,Startup,Finance,3.4176291335815825,2,163629
Software Engineer,2,Bachelor,Austin,Startup,Healthcare,4.39860728609535,0,106361
Sales Representative,2,High School,Los Angeles,Large,Healthcare,4.2224860730083655,0,94672
HR Manager,11,High School,Atlanta,Startup,Retail,3.2311908987079834,0,50466
Finance Analyst,3,High School,Seattle,Large,Retail,2.7534028544703193,5,88709
Project Manager,0,High School,San Francisco,Startup,Manufacturing,2.987193632383436,1,66100
DevOps Engineer,2,Master,Boston,Small,Technology,4.211954961827515,2,130775
Product Manager,6,High School,Boston,Medium,Finance,3.5618028221800073,4,111796
Data Scientist,0,Bachelor,Atlanta,Small,Manufacturing,1.8228687240330186,1,41521
Product Manager,4,Bachelor,Seattle,Medium,Healthcare,3.4374204786623537,5,143075
Project Manager,5,Bachelor,Denver,Startup,Healthcare,2.6186663157444636,3,64834
DevOps Engineer,2,Bachelor,Austin,Small,Healthcare,1.2451900291369835,5,37379
Project Manager,5,High School,San Francisco,Large,Finance,2.525076775078308,3,99087
Finance Analyst,10,Master,Atlanta,Medium,Manufacturing,1.9104061249149025,5,59657
DevOps Engineer,3,PhD,Boston,Medium,Finance,4.354338135136673,4,223401
Data Scientist,2,High School,Denver,Startup,Healthcare,1.4199978476905701,2,30000
Sales Representative,1,PhD,Remote,Medium,Retail,2.4424937972137024,4,64193
Marketing Manager,4,Master,Atlanta,Medium,Manufacturing,3.781967925230981,1,120176
Data Scientist,10,High School,New York,Medium,Retail,4.589567670961209,2,169865
DevOps Engineer,1,PhD,New York,Startup,Manufacturing,2.341266840233266,3,108329
DevOps Engineer,2,Master,Chicago,Small,Healthcare,3.42575410319726,2,102848
HR Manager,2,PhD,Atlanta,Startup,Retail,2.4945983602792876,2,53741
Business Analyst,4,Bachelor,Los Angeles,Large,Retail,1.8115245415275636,2,45273
HR Manager,1,Bachelor,Los Angeles,Medium,Manufacturing,2.3028712039254216,4,57378
Operations Manager,8,Master,San Francisco,Medium,Retail,3.543608652925226,0,157801
HR Manager,1,Master,Austin,Small,Retail,3.865357354449134,1,71191
Software Engineer,6,PhD,Seattle,Medium,Healthcare,2.4824224218748747,2,113586
Marketing Manager,3,Master,San Francisco,Small,Manufacturing,1.6101281967399448,2,60890
Finance Analyst,4,Bachelor,Remote,Medium,Manufacturing,1.5582300494234884,4,37168
Data Scientist,0,Bachelor,Atlanta,Medium,Technology,4.250456398253055,1,97122
DevOps Engineer,6,High School,Chicago,Startup,Manufacturing,3.613094083835686,1,70774
Operations Manager,1,PhD,Los Angeles,Startup,Healthcare,3.912123226521801,3,81452
Operations Manager,0,Master,Atlanta,Large,Retail,2.953016870528877,1,71741
Finance Analyst,3,Master,Chicago,Small,Technology,2.829279123814122,1,73800
Marketing Manager,6,Master,Boston,Large,Retail,1.8446005250286444,2,81691
Data Scientist,0,PhD,Seattle,Startup,Manufacturing,1.673358812862776,0,67536
Product Manager,0,Bachelor,Denver,Small,Finance,1.6156533782165052,2,40104
Project Manager,8,Master,New York,Startup,Retail,4.967154589765325,5,222756
HR Manager,8,Master,New York,Small,Manufacturing,4.2835669401653185,4,183727
Project Manager,1,Bachelor,Chicago,Medium,Healthcare,3.5045184282779296,1,93921
Project Manager,4,Master,Remote,Large,Manufacturing,1.8576156665225034,0,74651
Sales Representative,2,High School,Atlanta,Large,Technology,2.3506352303072635,2,44318
Project Manager,5,Bachelor,San Francisco,Small,Finance,2.4031428649863615,5,100079
Operations Manager,9,Bachelor,Austin,Large,Finance,2.910693624057761,3,113558
HR Manager,0,Bachelor,Denver,Startup,Finance,2.687987177162004,4,41362
HR Manager,7,High School,Chicago,Large,Healthcare,4.736612736626331,5,115105
Software Engineer,3,Bachelor,Austin,Small,Finance,3.883238650297134,4,96526
Marketing Manager,4,PhD,Boston,Large,Retail,1.3256209759590658,5,55488
Sales Representative,5,PhD,Boston,Large,Healthcare,2.43982720026978,4,82214
Project Manager,12,PhD,Chicago,Startup,Manufacturing,1.5318505179808608,2,58399
Business Analyst,0,Bachelor,Chicago,Medium,Technology,2.117418219735896,0,50971
Product Manager,0,Bachelor,Boston,Startup,Healthcare,4.835572013416311,0,122612
DevOps Engineer,0,Bachelor,San Francisco,Large,Technology,3.821054180699963,1,185834
Software Engineer,21,High School,Boston,Large,Healthcare,1.03140878419753,0,41523
HR Manager,6,PhD,San Francisco,Medium,Manufacturing,2.315445169770099,3,114873
HR Manager,4,Master,Austin,Medium,Technology,2.7548069481376656,5,98830
UX Designer,0,Master,San Francisco,Startup,Healthcare,3.410005716131069,4,128854
Sales Representative,10,Bachelor,New York,Medium,Technology,2.9989080719386014,2,90156
Project Manager,8,High School,New York,Startup,Finance,1.2790910024117328,4,30000
Sales Representative,5,Bachelor,Atlanta,Small,Finance,3.0621898747339267,4,47078
UX Designer,2,Master,Seattle,Large,Finance,1.5210371042122999,3,73870
Sales Representative,0,PhD,Chicago,Medium,Retail,3.0767990749265612,5,83903
HR Manager,4,Master,Remote,Small,Finance,1.9842744398884213,4,62291
Operations Manager,6,PhD,Los Angeles,Small,Finance,1.5767691963028008,4,62408
Data Scientist,0,PhD,San Francisco,Startup,Manufacturing,2.1516917564219797,3,85650
HR Manager,5,High School,Remote,Startup,Technology,1.3984883141253137,3,30000
Software Engineer,1,Master,Atlanta,Medium,Technology,2.1359348932792557,0,60028
Marketing Manager,7,Bachelor,Seattle,Startup,Finance,4.467730818278088,5,122642
UX Designer,3,High School,Remote,Small,Technology,2.228682788654011,4,46160
Product Manager,0,PhD,Remote,Small,Healthcare,2.8808881365819548,5,113899
DevOps Engineer,3,Master,New York,Large,Finance,3.0792334328784325,1,134141
Product Manager,2,Bachelor,Denver,Small,Finance,1.7131630373378322,1,38878
HR Manager,0,High School,Seattle,Medium,Retail,2.767137835969211,1,60607
Software Engineer,9,Bachelor,Los Angeles,Large,Healthcare,4.411924486330464,5,231837
Project Manager,0,Master,Austin,Startup,Finance,1.3221082950881247,3,30258
HR Manager,1,Bachelor,Atlanta,Large,Finance,4.691278487102322,4,93723
Marketing Manager,0,High School,Chicago,Small,Technology,4.484454275666824,0,74333
Operations Manager,0,Bachelor,Chicago,Medium,Finance,4.4233180747662,4,127190
Business Analyst,1,Master,Austin,Startup,Finance,1.7941711026818625,1,41956
DevOps Engineer,0,High School,Atlanta,Startup,Finance,2.937254394065941,5,50265
Marketing Manager,4,PhD,Austin,Small,Finance,3.4646218820236054,2,105863
UX Designer,0,High School,San Francisco,Medium,Retail,1.3997996960469865,5,44767
Project Manager,6,Master,Atlanta,Small,Healthcare,3.2273820501423898,1,89463
UX Designer,0,Bachelor,Atlanta,Small,Retail,4.360172854111295,5,105433
HR Manager,0,PhD,Remote,Medium,Technology,4.746215756475909,5,152717
Software Engineer,1,PhD,Seattle,Small,Manufacturing,2.1133141061784153,5,96864
Marketing Manager,11,Bachelor,Seattle,Medium,Finance,2.154957289862619,3,73098
Finance Analyst,5,Master,Remote,Medium,Technology,2.082922469479645,4,60563
Project Manager,7,High School,Boston,Small,Manufacturing,1.6138002924556414,3,38839
Software Engineer,0,Master,Atlanta,Small,Finance,2.722855015262287,5,73293
Operations Manager,8,PhD,Denver,Large,Finance,4.137875392984026,0,198767
Project Manager,0,High School,Remote,Startup,Manufacturing,3.848354562472796,4,74213
UX Designer,1,High School,Austin,Startup,Retail,4.601277405271841,4,77267
Project Manager,4,Bachelor,Boston,Medium,Manufacturing,2.4229659308397453,4,63736
Business Analyst,2,Master,Los Angeles,Large,Manufacturing,3.288877007020833,2,110603
HR Manager,20,High School,Boston,Medium,Healthcare,4.066141978328988,4,125562
Sales Representative,0,Bachelor,Austin,Large,Finance,4.592693216345163,2,104827
UX Designer,32,Master,Atlanta,Medium,Finance,4.487017247959847,4,281878
Business Analyst,4,PhD,Seattle,Startup,Retail,2.862070377718294,5,121036
DevOps Engineer,4,PhD,San Francisco,Large,Retail,4.6274313347391125,1,350505
Data Scientist,0,Master,Atlanta,Small,Healthcare,2.77622303717165,0,69051
